id,created_at,favorites,retweets,text
953688779872665600,2018-01-17 18:01:38,3,1,"b""#WBW to Oct 2015 when Smartfin's Founder, Andy Stern, was invited to present &amp; celebrate the first launch of the Co\xe2\x80\xa6 https://t.co/t9f0hl7Smr"""
951514161393135616,2018-01-11 18:00:29,2,2,"b'Our Director of Manufacturing, Jon ""JR"" Richard is a key member to our Smartfin Team, he\'s constantly innovating on\xe2\x80\xa6 https://t.co/SBU2vaVgZ5'"
949339959177203712,2018-01-05 18:00:58,10,2,"b""We're stoked to be collaborating with the research group led by Dr. Issac Santos at the National Marine Science Cen\xe2\x80\xa6 https://t.co/lTMg8qPrqL"""
935235214971826176,2017-11-27 19:53:45,6,3,"b'\xe2\x80\x9cAll scientists agree that these are the extraordinary issues of our time,\xe2\x80\x9d Bresnahan said. \xe2\x80\x9cOn a community... https://t.co/j1S187BXVt'"
923247951618629633,2017-10-25 18:00:39,1,1,"b'Kicking off #UCSDChangemakers with @a_hewitt: ""how do we change the game so that having winners doesn\'t mean there\xe2\x80\xa6 https://t.co/psmH8XhdBc'"
923246665598771200,2017-10-25 17:55:32,0,6,"b""RT @Scripps_Ocean: Join @Scripps_Ocean today to celebrate #UCSDChangemakers &amp; check out @smartfinproject's session, 4:00-4:45 p.m. https://\xe2\x80\xa6"""
923228173822656514,2017-10-25 16:42:04,0,0,b'https://t.co/CIC9YoWEf3'
921074841888985089,2017-10-19 18:05:29,4,1,b'Happy 100th birthday to one of the inventors of surf forecasting: Walter Munk! So glad to be studying the ocean... https://t.co/lx0OozdfPv'
921043282506940416,2017-10-19 16:00:05,2,1,"b""Join us next week at Changemaker Day at UCSD - free and open to students, alums, and community members! We'll be... https://t.co/4rc6Ak5yqB"""
920777586933764096,2017-10-18 22:24:18,0,9,b'RT @EFFICYCLE_fr: Les planches de #surf vont bient\xc3\xb4t analyser les #oc\xc3\xa9ans du #monde https://t.co/iuDOvhNXcV @Socialter @smartfinproject #DD\xe2\x80\xa6'
920777364895809536,2017-10-18 22:23:25,2,1,b'Where will you be next Wednesday? Come hang out with us! https://t.co/R8UczfVAVS'
919974478171463680,2017-10-16 17:13:02,0,0,b'https://t.co/2KJ5yiGFJx'
918978995525509123,2017-10-13 23:17:20,9,4,"b""Great weekend kickoff from Surfer! Thanks for the great write-up. Now it's time to go collect some ocean data! https://t.co/dkeBwuGBhq"""
