id,created_at,favorites,retweets,text
1111404096823517184,2019-03-28 23:06:00,3,0,"b""@LnghrnEngineer @AnalogEng @particle @smartfinproject That'd be awesome\xe2\x80\x94thanks! Just listened to @Dillon1337's epis\xe2\x80\xa6 https://t.co/MOPnKV2nRP"""
1111400679279476736,2019-03-28 22:52:25,1,0,"b'Hey, @Reddsaidit and #PeteDavidson I heard you like trees. Wanna help @NASA? \n@NASAGO @nbcsnl https://t.co/u0H8MVZ5St'"
1111390100900855809,2019-03-28 22:10:23,4,1,"b'If someone asked me what my desk would look like in the future more than two years ago, I never would have describe\xe2\x80\xa6 https://t.co/gZfly5mxC5'"
1111388928358014979,2019-03-28 22:05:43,0,2,"b'RT @MacroFab: Did you miss our most recent episode of the #MacroFab #Engineering #Podcast?\n\nOn this episode, Phil Bresnahan of Smartfin joi\xe2\x80\xa6'"
1111384312081866752,2019-03-28 21:47:23,0,1,"b'Also, every single sample (effectively representing what we breathe) had plastic in it.  Many had DEET. Srsly?'"
1111383815237193729,2019-03-28 21:45:24,5,1,"b'This is wild, and wildly informative. But no matter how many times I hear ""exposome,"" I\'m still going to be calling\xe2\x80\xa6 https://t.co/psyWi26FFc'"
1111382759644123137,2019-03-28 21:41:13,0,1,b'RT @annajanejoyner: This is precisely why my climate denier megachurch father is ranting a lot more about climate change these days. No ans\xe2\x80\xa6'
1110981115940999169,2019-03-27 19:05:13,1,0,"b""@MacroFab @particle @LnghrnEngineer @AnalogEng @Dillon1337 @TXInstruments @arduino @EspressifSystem That link didn'\xe2\x80\xa6 https://t.co/rPuvnc3KjR"""
1110980257379565568,2019-03-27 19:01:49,0,2,b'RT @David_Koweek: Yes. This. https://t.co/aQ9yhPnjqC'
1109540584220299264,2019-03-23 19:41:04,0,4,"b'RT @UCSDalumni: Today is #WorldWaterDay \xf0\x9f\x92\xa6 But for @Scripps_Ocean crew, every day is #WaterDay. \xf0\x9f\x8c\x8a\xf0\x9f\x90\xa1\xf0\x9f\x90\x99\xf0\x9f\x90\x9a\xf0\x9f\x90\xac\xf0\x9f\xa6\x80\xf0\x9f\xa7\x9c\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\n#UCSD alumnus recently uncovere\xe2\x80\xa6'"
1109537938545623040,2019-03-23 19:30:33,0,69,"b""RT @Surfrider: For #WorldWaterDay, we've released our definitive annual #CleanWaterReport to protect public health &amp; preserve clean water.\xe2\x80\xa6"""
1109177403505438720,2019-03-22 19:37:55,0,9,"b""RT @saildrone: SD 1020 has successfully completed the first autonomous rounding of Cape Horn and entered the Atlantic Ocean! We've sailed n\xe2\x80\xa6"""
1108817569094328320,2019-03-21 19:48:03,6,0,"b""@Weather_West This is a conversation we're having at @Scripps_Ocean now, too. I can't say whether or not it's direc\xe2\x80\xa6 https://t.co/QG6ZrQAfdO"""
1108567234119516160,2019-03-21 03:13:19,0,8,"b'RT @OrionMcCarthy: #Storms rolling in at #LaJolla shores - even on rainy days, the view at @Scripps_Ocean is beautiful https://t.co/3Iraeu3\xe2\x80\xa6'"
1108566340061655040,2019-03-21 03:09:46,0,49,"b'RT @Scripps_Ocean: On March 18, the @keeling_curve set a new daily record of atmospheric carbon dioxide (or #carbondioxide in the air) hitt\xe2\x80\xa6'"
1108400520740261888,2019-03-20 16:10:51,0,161,"b'RT @plotlygraphs: Today we are launching Plotly Express, a new high-level Python visualization library! Check out our announcement at  http\xe2\x80\xa6'"
1108126517849026560,2019-03-19 22:02:04,0,4,b'RT @ckatz99: Glad to see this important issue get some good attention! From @WIREDScience: https://t.co/sf5SH297kW @YaleE360 @AmyLBrooks90\xe2\x80\xa6'
1108047575272157185,2019-03-19 16:48:23,0,51,"b'RT @Rare_org: There are no single silver bullets, but there are a lot of footholds to solve climate change - tech, stewardship, farming, hu\xe2\x80\xa6'"
1108031171164663809,2019-03-19 15:43:12,6,3,"b'Nice work, @annajanejoyner. Been looking for a reason to get into a new show\xe2\x80\x94this might be it! https://t.co/x1s18oH4n5'"
1106945064360509440,2019-03-16 15:47:24,0,20,b'RT @Scripps_Ocean: Scripps glaciologist @helenafricker helped discover a network of lakes under the Antarctic ice sheet. How? Lasers beamed\xe2\x80\xa6'
1106314716408799233,2019-03-14 22:02:37,0,171,b'RT @tkb: Rarely seen in the wild... the pie chart Venn diagram. #dataviz #sxsw #aiaioh https://t.co/71l8oM6sla'
