id,created_at,favorites,retweets,text
1273737710629462018,2020-06-18 22:01:49,0,0,"b'@rachelgwenllian Ooh, there are some good ones there. I\xe2\x80\x99d go for Clown Fish, my three youngest boys however would all go for the Shark.'"
1273737689171398656,2020-06-18 22:01:44,0,0,b'@rachelgwenllian Whale'
1273737646297276419,2020-06-18 22:01:34,0,0,b'@rachelgwenllian The Shark. https://t.co/hmOoVZQ9BE'
1273737640622411778,2020-06-18 22:01:33,0,0,b'@rachelgwenllian @TrevorABranch Orca'
1273737634389667843,2020-06-18 22:01:31,0,0,b'@rachelgwenllian JELLYFISH!!'
1273737629461348355,2020-06-18 22:01:30,0,0,b'@rachelgwenllian I \xe2\x9d\xa4\xef\xb8\x8fOrcas \xf0\x9f\x91\x8d https://t.co/o456E0QjEA'
1273737621244690433,2020-06-18 22:01:28,0,0,"b'@rachelgwenllian Octopus, please!'"
1273737588109651970,2020-06-18 22:01:20,0,0,b'@rachelgwenllian My favorite is the Jellyfish'
1273737565108084742,2020-06-18 22:01:15,0,0,b'@rachelgwenllian Dolphin'
1273737559055753216,2020-06-18 22:01:13,0,0,b'@rachelgwenllian Dolphin'
1273737514382176258,2020-06-18 22:01:02,0,0,"b'@rachelgwenllian Orca, beautiful, Intelligent &amp; misunderstood. \xe2\x9d\xa4 them.'"
1273737511572037640,2020-06-18 22:01:02,0,0,b'@rachelgwenllian https://t.co/PwwIEYZP4G'
1273737455120855042,2020-06-18 22:00:48,0,0,"b""@rachelgwenllian Mine would be the dolphin, I think, but I'm guessing there probably isn't the room now \xf0\x9f\x98\x82"""
1273737400733167616,2020-06-18 22:00:35,0,0,b'@rachelgwenllian Clown fish'
1273737400506777600,2020-06-18 22:00:35,0,0,"b'@rachelgwenllian Serious answer, the octopus. Non serious answer but I wish they were real - The Octonauts, they\xe2\x80\x99re brilliant.'"
1273737393745661952,2020-06-18 22:00:34,0,0,b'@rachelgwenllian Dolphin'
1273737349395034112,2020-06-18 22:00:23,0,0,"b'@rachelgwenllian Whale. No, octopus. No, wait. Whale.'"
1273737315375026180,2020-06-18 22:00:15,0,0,b'@rachelgwenllian For sheer perfection of design - a shark'
1273737306202091522,2020-06-18 22:00:13,0,0,b'@rachelgwenllian Orca is my all time favorite animal'
1273737271389413376,2020-06-18 22:00:05,0,0,b'@rachelgwenllian @Momademia Mine is a dolphin. My son said shark and my daughter said Nemo (the clown fish). Good luck!'
1273737205119438856,2020-06-18 21:59:49,0,0,b'@rachelgwenllian Seahorse'
1273737133505855488,2020-06-18 21:59:32,0,0,"b'@rachelgwenllian The Narwhal! Such a stunning creature. Hope the assignment is well appreciated, and have a peaceful night.'"
1273737132843184128,2020-06-18 21:59:32,0,0,"b'@rachelgwenllian Octopus ...   because they are very smart and they escape tanks all the time, my kind of life...'"
1273737096549842946,2020-06-18 21:59:23,0,0,b'@rachelgwenllian Seal'
1273737053344325633,2020-06-18 21:59:13,0,0,b'@rachelgwenllian Seahorse for me!'
1273737045048000514,2020-06-18 21:59:11,0,0,b'@rachelgwenllian Orcas!'
1273737028367155201,2020-06-18 21:59:07,0,0,b'@rachelgwenllian @MeowMixFan1 Dolphin x'
1273737010461761537,2020-06-18 21:59:02,0,0,"b'@rachelgwenllian Octopus,  clever creatures, great puzzle solvers.'"
1273736997639684097,2020-06-18 21:58:59,0,0,b'@rachelgwenllian Dolphin'
1273736964085342210,2020-06-18 21:58:51,0,0,"b""@rachelgwenllian Dolphin, and also a killer whale isn't a whale it's actually a big dolphin. And all dolphins evolv\xe2\x80\xa6 https://t.co/VhGSO65Me9"""
1273736918174437386,2020-06-18 21:58:40,0,0,b'@rachelgwenllian Dolphin \xe2\x9d\xa4\xef\xb8\x8f'
1273736912319045632,2020-06-18 21:58:39,0,0,b'@rachelgwenllian The Orca.'
1273736909408235520,2020-06-18 21:58:38,0,0,b'@rachelgwenllian @Canucks I mean we have to say Orca right? https://t.co/uyc0AYcVwq'
1273736862906167297,2020-06-18 21:58:27,0,0,b'@rachelgwenllian Whales for me'
1273736853729017863,2020-06-18 21:58:25,0,0,b'@rachelgwenllian I\xe2\x80\x99m disappointed that mermaid wasn\xe2\x80\x99t an option so I\xe2\x80\x99ll take a whale instead \xf0\x9f\x90\x8b'
1273736852919418881,2020-06-18 21:58:25,0,0,"b'@rachelgwenllian Octopus\n\nIncredibly clever, they change colour to camouflage. themselves in an instant (and have a\xe2\x80\xa6 https://t.co/4BBEEjtj80'"
1273736850591617025,2020-06-18 21:58:24,0,0,b'@rachelgwenllian Shark!!'
1273736843264167938,2020-06-18 21:58:22,0,0,b'@rachelgwenllian Dolphins'
1273736816382873608,2020-06-18 21:58:16,0,0,"b""@rachelgwenllian Octopus - they're the smartest\xf0\x9f\x90\x99"""
1273736773462564865,2020-06-18 21:58:06,0,0,b'@rachelgwenllian Seahorse please'
1273736756672843780,2020-06-18 21:58:02,0,0,b'@rachelgwenllian Octopus'
1273736734694613004,2020-06-18 21:57:57,0,0,b'@rachelgwenllian https://t.co/7IphgqjZi1'
1273736720207446018,2020-06-18 21:57:53,0,0,b'@rachelgwenllian Free willy FTW'
1273736709612716032,2020-06-18 21:57:51,0,0,b'@rachelgwenllian I\xe2\x80\x99ll go with the Octopus'
1273736638787735555,2020-06-18 21:57:34,0,0,b'@rachelgwenllian Blue whale'
1273736632550785028,2020-06-18 21:57:32,0,0,b'@rachelgwenllian Orca'
1273736622031417344,2020-06-18 21:57:30,0,0,b'@rachelgwenllian Whale for sure\xf0\x9f\x90\x8b\xf0\x9f\x90\x8b\xf0\x9f\x90\x8b'
1273736586258264070,2020-06-18 21:57:21,0,0,b'@rachelgwenllian Octopus'
1273736538313162754,2020-06-18 21:57:10,0,0,b'@rachelgwenllian Jellyfish'
1273736521867280385,2020-06-18 21:57:06,2,1,b'@rachelgwenllian Dolphins \xf0\x9f\x90\xac for me. Did 40 years at sea. So watching Dolphins \xf0\x9f\x90\xac at the Bow of the ships I been on w\xe2\x80\xa6 https://t.co/yRc3Lb7moh'
1273736476136701952,2020-06-18 21:56:55,0,0,"b'@rachelgwenllian Narwhal! All day, every day \xe2\x98\xba\xef\xb8\x8f'"
1273736420176408579,2020-06-18 21:56:42,0,0,b'@rachelgwenllian Shark'
1273736416745357314,2020-06-18 21:56:41,0,0,b'@rachelgwenllian Seahorse'
1273736397854257154,2020-06-18 21:56:36,0,0,b'@rachelgwenllian Seal xx'
1273736389939560448,2020-06-18 21:56:34,0,0,b'@rachelgwenllian Octopus!!!! Huge ones can squeeze through tiny holes. The advantage of being a mollusc!'
1273736297983676422,2020-06-18 21:56:12,0,0,b'@rachelgwenllian Orca'
1273736287669882883,2020-06-18 21:56:10,0,0,b'@rachelgwenllian Manta / Sting ray'
1273736279939665920,2020-06-18 21:56:08,0,0,b'@rachelgwenllian orca'
1273736263477198849,2020-06-18 21:56:04,0,0,b'@rachelgwenllian Humpback whale'
1273736236239372291,2020-06-18 21:55:58,0,0,b'@rachelgwenllian Manta ray!'
1273736215766994945,2020-06-18 21:55:53,0,0,b'@rachelgwenllian The orca!'
1273736175740731393,2020-06-18 21:55:43,1,0,b'@rachelgwenllian @rachelgwenllian looking forward to the size of this chart!!! \xf0\x9f\x98\x81'
1273736163963084801,2020-06-18 21:55:41,0,0,b'@rachelgwenllian Clown fish'
1273736142505103362,2020-06-18 21:55:35,1,0,b'@rachelgwenllian Ooh.. put me down for a Dolphin please'
1273736139480989703,2020-06-18 21:55:35,0,0,b'@rachelgwenllian Orca! \xf0\x9f\x98\x8a'
1273736116257128448,2020-06-18 21:55:29,0,0,b'@rachelgwenllian Manta ray'
1273736069708681218,2020-06-18 21:55:18,0,0,b'@rachelgwenllian Octopuses!'
1273736051731898369,2020-06-18 21:55:14,0,0,"b'@rachelgwenllian Octopus for me, so very intelligent.'"
1273736027576979457,2020-06-18 21:55:08,0,0,b'@rachelgwenllian Seahorse. A real WHAM to old-fashioned notions of childcare. I reckon @Tomforastory would say Seahorse'
1273736004470439936,2020-06-18 21:55:02,0,0,b'@rachelgwenllian Seahorse \xf0\x9f\x99\x82'
1273735975781445632,2020-06-18 21:54:56,0,0,"b'@rachelgwenllian Cetaceans, all them. Sharks, every kind. Pinnipeds too.'"
1273735940020875265,2020-06-18 21:54:47,0,0,b'@rachelgwenllian Dolphin!'
1273735921905446912,2020-06-18 21:54:43,0,0,"b""@rachelgwenllian This is a tough choice but I'll go with shark."""
1273735912371957760,2020-06-18 21:54:41,0,0,b'@rachelgwenllian Shark for me :) \xf0\x9f\xa6\x88'
1273735904197251072,2020-06-18 21:54:39,0,0,b'@rachelgwenllian Why on earth do I study humans for a living? Sea creatures are much better. If it\xe2\x80\x99s not too late I\xe2\x80\xa6 https://t.co/oq79XO4aHe'
1273735880805502978,2020-06-18 21:54:33,0,0,b'@rachelgwenllian Sea horse.'
1273735848769605632,2020-06-18 21:54:25,1,0,b'@rachelgwenllian Sea horse'
1273735843736412160,2020-06-18 21:54:24,0,0,b'@rachelgwenllian Octopus \xf0\x9f\x90\x99'
1273735835771428864,2020-06-18 21:54:22,0,0,b'@rachelgwenllian Dolphin'
1273735834202767362,2020-06-18 21:54:22,0,0,b'@rachelgwenllian It\xe2\x80\x99s a tough choice... I say seal!'
1273735779131559936,2020-06-18 21:54:09,0,0,b'@rachelgwenllian Dolphins for their friendliness and sense of humour.'
